Site Name,Device Hostname,Device Description,Software,Version
The Township of Pennsauken,p5080-05,P5080-05,Microsoft 365 - fr-fr,16.0.17928.20392
The Township of Pennsauken,p5080-05,P5080-05,Microsoft 365 Apps for business - en-us,16.0.17928.20392
The Township of Pennsauken,p5080-05,P5080-05,Microsoft 365 Apps for business - fr-fr,16.0.17928.20392
The Township of Pennsauken,p5080-05,P5080-05,Microsoft 365 Apps for enterprise - en-us,16.0.17928.20392
The Township of Pennsauken,p5080-05,P5080-05,Microsoft Edge,132.0.2957.140
The Township of Pennsauken,p5080-05,P5080-05,Microsoft Intune Management Extension,1.86.105.0
The Township of Pennsauken,p5080-05,P5080-05,Microsoft OneDrive,18.151.0729.0013
The Township of Pennsauken,p5080-05,P5080-05,Microsoft OneDrive,24.244.1204.0003
The Township of Pennsauken,p5080-05,P5080-05,Microsoft Teams classic,1.7.00.3653
The Township of Pennsauken,p5080-05,P5080-05,Microsoft Teams Meeting Add-in for Microsoft Office,1.24.31301
The Township of Pennsauken,p5080-05,P5080-05,Microsoft Update Health Tools,3.74.0.0
The Township of Pennsauken,p5080-05,P5080-05,Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.23.27820,14.23.27820.0
The Township of Pennsauken,p5080-05,P5080-05,Microsoft Windows Desktop Runtime - 6.0.28 (x64),6.0.28.33420
The Township of Pennsauken,p5080-05,P5080-05,Microsoft Windows Desktop Runtime - 8.0.11 (x64),8.0.11.34221
The Township of Pennsauken,p5080-05,P5080-05,PASS,2.0.0
The Township of Pennsauken,p5080-05,P5080-05,Realtek Audio Driver,6.0.9008.1
The Township of Pennsauken,p5080-05,P5080-05,Shift 130.0.0,130.0.0
The Township of Pennsauken,p5080-05,P5080-05,Splashtop Business,3.4.2.0
The Township of Pennsauken,p5080-05,P5080-05,Splashtop Streamer,3.7.2.4
The Township of Pennsauken,p5080-05,P5080-05,Teams Machine-Wide Installer,1.3.0.26064
The Township of Pennsauken,p5080-05,P5080-05,TeamViewer,15.57.5
The Township of Pennsauken,p5080-05,P5080-05,TreeSize Free V4.4.2,4.4.2
The Township of Pennsauken,p5080-05,P5080-05,Update for x64-based Windows Systems (KB5001716),8.94.0.0
The Township of Pennsauken,p5080-05,P5080-05,VanDyke Software SecureCRT 4.1,4.1
The Township of Pennsauken,p5080-05,P5080-05,Wisenet WAVE Client,4.1.0.31400
The Township of Pennsauken,p5080-05,P5080-05,Zoom Workplace,6.2.11 (50939)
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,AutoElevate,2.9.5
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Cisco Webex Meetings,42.10.5
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,CloudRadial Agent,1.6.4.0
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Datto RMM,4.4.2236.2236
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,DNS Agent,1.14.1.0
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Google Chrome,132.0.6834.160
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,GoTo Opener,1.0.533
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Huntress Agent,0.13.246
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Huntress Rio,0.6.16
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Ignite 12,12.18
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Intel(R) Chipset Device Software,10.1.18121.8164
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Lenovo Vantage Service,3.1.34.0
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft 365 Apps for business - en-us,16.0.17328.20670
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft 365 Apps for enterprise - en-us,16.0.17328.20670
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft Edge,132.0.2957.140
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft Intune Management Extension,1.86.105.0
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft OneDrive,18.151.0729.0013
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft OneDrive,25.005.0112.0003
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft Teams Meeting Add-in for Microsoft Office,1.24.31301
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft Update Health Tools,3.74.0.0
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft Visio Professional 2019 - en-us,16.0.17328.20670
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501,12.0.30501.0
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501,12.0.30501.0
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,SHARP Driver Uninstall Tool,1.2.1.3
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Splashtop Streamer,3.7.2.4
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Teams Machine-Wide Installer,1.3.0.28779
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,TeamViewer,15.60.3
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,TU2-ET100,1.00.0000
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,WebAdvisor by McAfee,4.1.1.1006
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Webex,42.5.0.22259
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Webex,42.9.0.23494
The Township of Pennsauken,PCC-KM-Li5,LAPTOP-KTMV4NLD,Zoom,5.16.5 (24296)
The Township of Pennsauken,PDPW-2022-1,P309G2,Adobe Acrobat (64-bit),24.005.20399
The Township of Pennsauken,PDPW-2022-1,P309G2,AutoElevate,2.9.5
The Township of Pennsauken,PDPW-2022-1,P309G2,CloudRadial Agent,1.6.4.0
The Township of Pennsauken,PDPW-2022-1,P309G2,Datto RMM,4.4.2236.2236
The Township of Pennsauken,PDPW-2022-1,P309G2,Dell SupportAssist,3.10.4.18
The Township of Pennsauken,PDPW-2022-1,P309G2,Dell SupportAssist OS Recovery Plugin for Dell Update,5.4.1.14954
The Township of Pennsauken,PDPW-2022-1,P309G2,FH Web Edition Client - Single User,5.0.0.21965
The Township of Pennsauken,PDPW-2022-1,P309G2,Google Chrome,132.0.6834.160
The Township of Pennsauken,PDPW-2022-1,P309G2,GoTo Opener,1.0.533
The Township of Pennsauken,PDPW-2022-1,P309G2,GoTo Opener,1.0.562
The Township of Pennsauken,PDPW-2022-1,P309G2,GoToMeeting 10.20.0.19992,10.20.0.19992
The Township of Pennsauken,PDPW-2022-1,P309G2,Huntress Agent,0.13.246
The Township of Pennsauken,PDPW-2022-1,P309G2,Huntress Rio,0.6.16
The Township of Pennsauken,PDPW-2022-1,P309G2,Intel(R) Management Engine Components,11.0.6.1194
The Township of Pennsauken,PDPW-2022-1,P309G2,Intel(R) Processor Graphics,10.18.10.5059
The Township of Pennsauken,PDPW-2022-1,P309G2,KYOCERA Net Viewer,5.9.1507.2
The Township of Pennsauken,PDPW-2022-1,P309G2,MCSJ Client 4.2.2,4.2.2
The Township of Pennsauken,PDPW-2022-1,P309G2,Microsoft 365 Apps for business - en-us,16.0.17928.20392
The Township of Pennsauken,PDPW-2022-1,P309G2,Microsoft 365 Apps for enterprise - en-us,16.0.17928.20392
The Township of Pennsauken,PDPW-2022-1,P309G2,Microsoft Edge,132.0.2957.140
The Township of Pennsauken,PDPW-2022-1,P309G2,Microsoft Intune Management Extension,1.86.105.0
The Township of Pennsauken,PDPW-2022-1,P309G2,Microsoft OneDrive,25.005.0112.0003
The Township of Pennsauken,PDPW-2022-1,P309G2,Microsoft Teams Meeting Add-in for Microsoft Office,1.24.31301
The Township of Pennsauken,PDPW-2022-1,P309G2,Microsoft Update Health Tools,3.74.0.0
The Township of Pennsauken,PDPW-2022-1,P309G2,PubWorks (cs1),1.0.0
The Township of Pennsauken,PDPW-2022-1,P309G2,Realtek High Definition Audio Driver,6.0.1.6070
The Township of Pennsauken,PDPW-2022-1,P309G2,Splashtop Streamer,3.7.2.4
The Township of Pennsauken,PDPW-2022-1,P309G2,Teams Machine-Wide Installer,1.4.0.22976
The Township of Pennsauken,PDPW-2022-1,P309G2,Update for x64-based Windows Systems (KB5001716),8.94.0.0
The Township of Pennsauken,PDPW-2022-1,P309G2,Windows PC Health Check,3.2.2110.14001
The Township of Pennsauken,p146WN-8,P146WN-8,Adobe Acrobat (64-bit),24.005.20399
The Township of Pennsauken,p146WN-8,P146WN-8,AutoElevate,2.9.5
The Township of Pennsauken,p146WN-8,P146WN-8,Cisco Webex Meetings,43.5.0
The Township of Pennsauken,p146WN-8,P146WN-8,CloudRadial Agent,1.6.4.0
The Township of Pennsauken,p146WN-8,P146WN-8,Datto RMM,4.4.2236.2236
The Township of Pennsauken,p146WN-8,P146WN-8,Dell Command | Update for Windows 10,4.1.0
The Township of Pennsauken,p146WN-8,P146WN-8,Dell Optimizer Service,1.2.113.0
The Township of Pennsauken,p146WN-8,P146WN-8,Dell SupportAssist,3.8.1.23
The Township of Pennsauken,p146WN-8,P146WN-8,Dell SupportAssist Remediation,5.3.2.13868
The Township of Pennsauken,p146WN-8,P146WN-8,Dell Update - SupportAssist Update Plugin,5.2.1.12926
The Township of Pennsauken,p146WN-8,P146WN-8,Dell Watchdog Timer Driver,1.0.0.6
The Township of Pennsauken,p146WN-8,P146WN-8,FreeFileSync 11.7,11.7
The Township of Pennsauken,p146WN-8,P146WN-8,GoTo 3.31.0,3.31.0
The Township of Pennsauken,p146WN-8,P146WN-8,GoToMeeting 10.15.0.19228,10.15.0.19228
The Township of Pennsauken,p146WN-8,P146WN-8,HP LaserJet M610 M611 M612 Basic Device Software,49.6.4509.2031
The Township of Pennsauken,p146WN-8,P146WN-8,Huntress Agent,0.13.246
The Township of Pennsauken,p146WN-8,P146WN-8,Huntress Rio,0.6.16
The Township of Pennsauken,p146WN-8,P146WN-8,Intel(R) Management Engine Components,2036.15.0.1835
The Township of Pennsauken,p146WN-8,P146WN-8,Intel(R) Processor Graphics,26.20.100.8141
The Township of Pennsauken,p146WN-8,P146WN-8,Kyocera Product Library,6.0.1308
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft 365 - en-us,16.0.17928.20392
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft 365 - es-es,16.0.17928.20392
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft 365 - fr-fr,16.0.17928.20392
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft 365 Apps for business - en-us,16.0.17928.20392
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft 365 Apps for enterprise - en-us,16.0.17928.20392
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft Edge,132.0.2957.140
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft Intune Management Extension,1.86.105.0
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft OneDrive,25.004.0109.0002
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft Teams Meeting Add-in for Microsoft Office,1.24.31301
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft Update Health Tools,3.74.0.0
The Township of Pennsauken,p146WN-8,P146WN-8,Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.23.27820,14.23.27820.0
The Township of Pennsauken,p146WN-8,P146WN-8,Realtek Audio Driver,6.0.9008.1
The Township of Pennsauken,p146WN-8,P146WN-8,Splashtop Business,3.4.4.0
The Township of Pennsauken,p146WN-8,P146WN-8,Splashtop Software Updater,1.5.6.23
The Township of Pennsauken,p146WN-8,P146WN-8,Splashtop Streamer,3.7.2.4
The Township of Pennsauken,p146WN-8,P146WN-8,Teams Machine-Wide Installer,1.3.0.26064
The Township of Pennsauken,p146WN-8,P146WN-8,Webex,43.5.0.26155
The Township of Pennsauken,p146WN-8,P146WN-8,Wisenet WAVE Client,4.2.0.32841
The Township of Pennsauken,p146WN-8,P146WN-8,Xerox Desktop Print Experience 8.5,8.155.0.0
The Township of Pennsauken,p146WN-8,P146WN-8,Zoom Workplace,6.0.11 (39959)
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Adobe Acrobat (64-bit),24.005.20399
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,AutoElevate,2.9.5
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Brother PowerENGAGE,1.0.27
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,CloudRadial Agent,1.6.4.0
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Connection Client version 14.80.0.82,14.80.0.82
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Datto RMM,4.4.2236.2236
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Google Chrome,132.0.6834.160
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Huntress Agent,0.13.246
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Huntress Rio,0.6.16
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Intel® Optane™ Pinning Explorer Extensions,16.8.4.1011
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Kyocera Product Library,6.0.4912
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,KYOCERA Status Monitor 5,5.0.9814
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Microsoft 365 Apps for business - en-us,16.0.17928.20392
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Microsoft 365 Apps for enterprise - en-us,16.0.17928.20392
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Microsoft Edge,132.0.2957.140
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Microsoft Intune Management Extension,1.86.105.0
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Microsoft OneDrive,25.004.0109.0002
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Microsoft Teams,1.7.00.7956
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Microsoft Teams Meeting Add-in for Microsoft Office,1.24.31301
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Microsoft Update Health Tools,3.74.0.0
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Realtek Audio COM Components,1.0.2
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Realtek High Definition Audio Driver,6.0.1.6122
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Teams Machine-Wide Installer,1.5.0.8070
The Township of Pennsauken,DESKTOP-NR7562R,Craig's computer,Update for x64-based Windows Systems (KB5001716),8.94.0.0
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,CloudRadial Agent,1.6.4.0
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Datto RMM,4.4.2236.2236
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Dell SupportAssist,4.6.3.23467
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Dell SupportAssist OS Recovery Plugin for Dell Update,5.5.13.0
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Huntress Agent,0.13.246
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Huntress Rio,0.6.16
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Intel(R) Management Engine Components,2205.15.0.2623
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Intel(R) Rapid Storage Technology,17.2.4.1011
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Intel® Optane™ Pinning Explorer Extensions,17.2.4.9002
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,MCSJ Client 4.2.2,4.2.2
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Microsoft .NET Runtime - 5.0.17 (x64),5.0.17.31213
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Microsoft .NET Runtime - 6.0.14 (x64),6.0.14.32123
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Microsoft Edge,132.0.2957.140
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Microsoft OneDrive,25.004.0109.0002
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Microsoft Update Health Tools,3.74.0.0
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Microsoft Windows Desktop Runtime - 6.0.28 (x64),6.0.28.33420
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Microsoft Windows Desktop Runtime - 8.0.11 (x64),8.0.11.34221
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,PuTTY release 0.78 (64-bit),0.78.0.0
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,PuTTY release 0.82 (64-bit),0.82.0.0
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Realtek Audio COM Components,1.0.2
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Realtek High Definition Audio Driver,6.0.1.6122
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Update for x64-based Windows Systems (KB5001716),8.94.0.0
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,Windows PC Health Check,3.6.2204.08001
The Township of Pennsauken,PennCC-Node,DESKTOP-SBHVB6M,WinSCP 5.21.1,5.21.1
The Township of Pennsauken,p305KB-5040,P305KB-5040,AutoElevate,2.9.5
The Township of Pennsauken,p305KB-5040,P305KB-5040,BRAdmin Professional 3,3.76.0000
The Township of Pennsauken,p305KB-5040,P305KB-5040,Brother PowerENGAGE,1.0.27
The Township of Pennsauken,p305KB-5040,P305KB-5040,CloudRadial Agent,1.6.4.0
The Township of Pennsauken,p305KB-5040,P305KB-5040,Connection Client version 14.30.0.69,14.30.0.69
The Township of Pennsauken,p305KB-5040,P305KB-5040,Datto RMM,4.4.2236.2236
The Township of Pennsauken,p305KB-5040,P305KB-5040,Dell Command | Update for Windows Universal,4.4.0
The Township of Pennsauken,p305KB-5040,P305KB-5040,Dell SupportAssist,3.10.4.18
The Township of Pennsauken,p305KB-5040,P305KB-5040,Google Chrome,132.0.6834.160
The Township of Pennsauken,p305KB-5040,P305KB-5040,HL-2270DW,1.1.6.0
The Township of Pennsauken,p305KB-5040,P305KB-5040,Huntress Agent,0.13.246
The Township of Pennsauken,p305KB-5040,P305KB-5040,Huntress Rio,0.6.16
The Township of Pennsauken,p305KB-5040,P305KB-5040,Intel(R) Management Engine Components,2105.15.0.2157
The Township of Pennsauken,p305KB-5040,P305KB-5040,Kyocera Product Library,6.0.1308
The Township of Pennsauken,p305KB-5040,P305KB-5040,MCSJ Client 4.2.2,4.2.2
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft 365 Apps for business - en-us,16.0.17928.20392
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft 365 Apps for enterprise - en-us,16.0.17928.20392
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft Edge,132.0.2957.140
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft Intune Management Extension,1.86.105.0
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft OneDrive,24.244.1204.0003
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft Teams classic,1.7.00.156
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft Teams Meeting Add-in for Microsoft Office,1.24.31301
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft Update Health Tools,3.74.0.0
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft Visual C++ 2010  x64 Redistributable - 10.0.30319,10.0.30319
The Township of Pennsauken,p305KB-5040,P305KB-5040,Microsoft Visual C++ 2010  x86 Redistributable - 10.0.30319,10.0.30319
The Township of Pennsauken,p305KB-5040,P305KB-5040,Realtek Audio COM Components,1.0.2
The Township of Pennsauken,p305KB-5040,P305KB-5040,Realtek High Definition Audio Driver,6.0.1.6122
The Township of Pennsauken,p305KB-5040,P305KB-5040,Shift 122.10.0,122.10.0
The Township of Pennsauken,p305KB-5040,P305KB-5040,Splashtop Business,3.4.8.4
The Township of Pennsauken,p305KB-5040,P305KB-5040,Splashtop Software Updater,1.5.6.23
The Township of Pennsauken,p305KB-5040,P305KB-5040,Splashtop Streamer,3.7.2.4
The Township of Pennsauken,p305KB-5040,P305KB-5040,Teams Machine-Wide Installer,1.4.0.22976
The Township of Pennsauken,p305KB-5040,P305KB-5040,Update for x64-based Windows Systems (KB5001716),8.94.0.0
The Township of Pennsauken,p305KB-5040,P305KB-5040,Windows Driver Package - Intel Corporation (iaStorA) HDC  (04/21/2016 14.8.9.1053),04/21/2016 14.8.9.1053
The Township of Pennsauken,p305KB-5040,P305KB-5040,Windows Driver Package - Intel Corporation (iaStorA) SCSIAdapter  (04/21/2016 14.8.9.1053),04/21/2016 14.8.9.1053
The Township of Pennsauken,p305KB-5040,P305KB-5040,Windows PC Health Check,3.2.2110.14001
The Township of Pennsauken,p305KB-5040,P305KB-5040,Zoom Workplace,6.2.11 (50939)
The Township of Pennsauken,p301JS-8,P301JS-8,AutoElevate,2.9.5
The Township of Pennsauken,p301JS-8,P301JS-8,Brother PowerENGAGE,1.0.27
The Township of Pennsauken,p301JS-8,P301JS-8,Cisco Webex Meetings,42.3.1
The Township of Pennsauken,p301JS-8,P301JS-8,CloudRadial Agent,1.6.4.0
The Township of Pennsauken,p301JS-8,P301JS-8,Datto RMM,4.4.2236.2236
